Id,Objeto,Calle,Altura,Direc_norm,Telefono,Barrio,Comuna,Longitud,Latitud
223,FARMACIA,NICASIO OROÑO,1500,"OROÑO, NICASIO 1500",45814435,CABALLITO,6,-58.458964710514799,-34.608322184597206
224,FARMACIA,AV RIVADAVIA,2358,RIVADAVIA AV. 2358,49534454,BALVANERA,3,-58.399857831513124,-34.609938530588494
225,FARMACIA,JURAMENTO,3123,JURAMENTO 3123,45444668,BELGRANO,13,-58.463739662971236,-34.566009103491936
226,FARMACIA,AV CABILDO,3111,CABILDO AV. 3111,47018379,NUÑEZ,13,-58.464431235319246,-34.553215877620666
227,FARMACIA,LAVALLE,2000,LAVALLE 2000,49536209,BALVANERA,3,-58.395287906287962,-34.603383950537641
228,FARMACIA,AV CORRIENTES,5541,CORRIENTES AV. 5541,48559367,VILLA CRESPO,15,-58.441817078947423,-34.596809555231189
229,FARMACIA,HONDURAS,3702,HONDURAS 3702,49632319,PALERMO,14,-58.414626286872853,-34.594202121940107
230,FARMACIA,CORRALES,6302,CORRALES 6302,46050367 47120671,VILLA RIACHUELO,8,-58.470238970662571,-34.689091412816609
231,FARMACIA,PARAGUAY,3950,PARAGUAY 3950,48261689,PALERMO,14,-58.418829968724992,-34.589029417863614
232,FARMACIA,AV BELGRANO,3301,BELGRANO AV. 3301,48642623,ALMAGRO,5,-58.413056061306847,-34.615296158284195
233,FARMACIA,AV DEL LIBERTADOR,5390,DEL LIBERTADOR AV. 5390,47838200 47846927/20,BELGRANO,13,-58.442568272158404,-34.56237768346859
235,FARMACIA,AV ALVAREZ JONTE,3402,ALVAREZ JONTE AV. 3402,46398650,VILLA SANTA RITA,11,-58.490142184633463,-34.611442587397271
236,FARMACIA,AV DIRECTORIO,1249,DIRECTORIO AV. 1249,49880033,CABALLITO,6,-58.445386822086697,-34.629536911599587
237,FARMACIA,PEDERNERA,599,PEDERNERA 599,,FLORES,7,-58.461378062826867,-34.636030986761753
238,FARMACIA,AV RIVADAVIA,2000,RIVADAVIA AV. 2000,49520501,BALVANERA,3,-58.394719354620413,-34.609562038101402
239,FARMACIA,SANTA MAGDALENA,668,SANTA MAGDALENA 668,43018461,BARRACAS,4,-58.379835407833497,-34.650408131403495
240,FARMACIA,IRIGOYEN B.,430,"IRIGOYEN, BERNARDO de 430",43420011 43429400,MONSERRAT,1,-58.380248004180672,-34.613376868826471
241,FARMACIA,AV BELGRANO,1314,BELGRANO AV. 1314,43814848,MONSERRAT,1,-58.38488293769413,-34.613531627502283
242,FARMACIA,JORGE NEWBERY,1742,"NEWBERY, JORGE 1742",47750440,PALERMO,14,-58.43500428278427,-34.567810699132032
243,FARMACIA,AV JUAN B. JUSTO,3485,"JUSTO, JUAN B. AV. 3485",45847347,VILLA CRESPO,15,-58.453936610813329,-34.601179305626523
244,FARMACIA,AV RIVADAVIA,3426,RIVADAVIA AV. 3426,,ALMAGRO,5,-58.414800880336024,-34.610941610500966
245,FARMACIA,HIDALGO,945,HIDALGO 945,49586766,CABALLITO,6,-58.44137963014839,-34.608258334530021
246,FARMACIA,AV INDEPENDENCIA,2199,INDEPENDENCIA AV. 2199,49412365,BALVANERA,3,-58.397389242970355,-34.618284344425277
248,FARMACIA,AV EMILIO CASTRO,7446,"CASTRO, EMILIO AV. 7446",46875024,MATADEROS,9,-58.521947366311416,-34.655202091518554
249,FARMACIA,AV SAN JUAN,546,SAN JUAN AV. 546,43001501,SAN TELMO,1,-58.373383154913093,-34.62209383241607
250,FARMACIA,AV PEDRO GOYENA,1383,"GOYENA, PEDRO AV. 1383",44332558,CABALLITO,6,-58.446717422708844,-34.627229159260708
252,FARMACIA,AV FERNANDEZ DE ENCISO,4408,FERNANDEZ DE ENCISO 4408,45042981,VILLA DEVOTO,11,-58.511792871028042,-34.595477936865677
253,FARMACIA,SUAREZ,301,SUAREZ 301,43011341 43022718 43036535,BOCA,4,-58.357749665214897,-34.634720096743663
254,FARMACIA,AV OLIVERA,1263,OLIVERA AV. 1263,46833470,PARQUE AVELLANEDA,9,-58.481714736133995,-34.652977720655151
256,FARMACIA,DR. T.M. DE ANCHORENA,1737,"ANCHORENA, TOMAS MANUEL DE, DR. 1737",48229901,RECOLETA,2,-58.401907373814019,-34.590792727824564
257,FARMACIA,ESTADOS UNIDOS,3001,ESTADOS UNIDOS 3001,49310880,SAN CRISTOBAL,3,-58.40775935009475,-34.620788888918632
258,FARMACIA,SAAVEDRA,126,SAAVEDRA 126,49511702,BALVANERA,3,-58.403063232705406,-34.611347554345983
259,FARMACIA,VALENTIN GOMEZ,3444,"GOMEZ, VALENTIN 3444",48656923/2856,ALMAGRO,5,-58.414036557591395,-34.605239510759759
260,FARMACIA,AV DR. RICARDO BALBIN,4114,"BALBIN, RICARDO, DR. AV. 4114",45430140,SAAVEDRA,12,-58.488939239730684,-34.555159527625733
261,FARMACIA,"DELLEPIANE, LUIS, TTE. GRAL.",4751,"DELLEPIANE, LUIS, TTE. GRAL. 4751",46383493,VILLA LUGANO,8,-58.474729692783939,-34.665961681945603
263,FARMACIA,AV DIAZ VELEZ,5079,DIAZ VELEZ AV. 5079,49821248,CABALLITO,6,-58.438375179998765,-34.608617716411203
264,FARMACIA,AV ALMIRANTE BROWN,1361,"BROWN, ALTE. AV. 1361",43021119,BOCA,4,-58.358318431814176,-34.636672281115274
265,FARMACIA,MANUELA PEDRAZA,2044,"PEDRAZA, MANUELA 2044",47045941 47033054,NUÑEZ,13,-58.4627226907985,-34.549671378703493
266,FARMACIA,BARZANA,1852,BARZANA 1852,45231048,VILLA URQUIZA,12,-58.485618412942486,-34.582310886042897
267,FARMACIA,JUAN B. ALBERDI AV,5602,"ALBERDI, JUAN BAUTISTA AV. 5602",46351428,MATADEROS,9,-58.500477305783654,-34.65001483157414
270,FARMACIA,MORON,3283,MORON 3283,46191510,FLORESTA,10,-58.477399650816707,-34.625275171865631
271,FARMACIA,PARAGUAY,1402,PARAGUAY 1402,48164096,RECOLETA,2,-58.387109743307725,-34.59843582542004
272,FARMACIA,JOSE E. RODO,4305,"RODO, JOSE E. 4305",46743391,PARQUE AVELLANEDA,9,-58.485664441824213,-34.64276075569687
274,FARMACIA,AV SAN MARTIN,1216,SAN MARTIN AV. 1216,45860107,CABALLITO,6,-58.446995030177426,-34.607624192912198
276,FARMACIA,NOGOYA,4489,NOGOYA 4489,45661683,VILLA DEVOTO,11,-58.507664485990027,-34.612047652701023
277,FARMACIA,ECHEVERRIA,3062,ECHEVERRIA 3062,47801097,BELGRANO,13,-58.462112662932242,-34.566857419537605
278,FARMACIA,AV GRAL. MOSCONI,2799,MOSCONI GENERAL AV. 2799,45711319,VILLA PUEYRREDON,12,-58.501066666258225,-34.585383770271982
279,FARMACIA,TRELLES,2502,"TRELLES, MANUEL R. AV. 2502",45810384,PATERNAL,15,-58.466708559804786,-34.599714042609001
280,FARMACIA,AV RIVADAVIA,2952,RIVADAVIA AV. 2952,48673114,BALVANERA,3,-58.408333611248352,-34.610471473878015
281,FARMACIA,BULNES,1770,BULNES 1770,48261440,PALERMO,14,-58.414515290300876,-34.590834732258763
282,FARMACIA,AV CABILDO,4599,CABILDO AV. 4599,47028869,NUÑEZ,13,-58.472935921065918,-34.542286019688085
283,FARMACIA,AV EVA PERON,3699,"PERON, EVA AV. 3699",46371338,PARQUE AVELLANEDA,9,-58.467239439674685,-34.645743907213905
284,FARMACIA,VIAMONTE,1734,VIAMONTE 1734,43711217,SAN NICOLAS,1,-58.391865813681868,-34.600952667764588
287,FARMACIA,AV CONGRESO,3101,CONGRESO AV. 3101,,COGHLAN,12,-58.469436115266774,-34.558881135787843
288,FARMACIA,AV CALLAO,1180,CALLAO AV. 1180,48114787,RECOLETA,2,-58.393453425778738,-34.595108833109613
289,FARMACIA,AV DEL BARCO CENTENERA,3111,BARCO CENTENERA del 3111,49187677,NUEVA POMPEYA,4,-58.423025044172974,-34.651995464928561
290,FARMACIA,BAUNESS,1099,BAUNESS 1099,45212142,PARQUE CHAS,15,-58.47570670574612,-34.588018826453784
291,FARMACIA,RIGLOS,277,RIGLOS 277,49037773,CABALLITO,6,-58.436903647045511,-34.621877367521719
292,FARMACIA,GRITO DE ASENCIO,3402,GRITO DE ASENCIO 3402,49111555,PARQUE PATRICIOS,4,-58.409307516298512,-34.647501387712055
293,FARMACIA,PARAGUAY,797,PARAGUAY 797,43110533,RETIRO,1,-58.378214130587502,-34.597494262177698
295,FARMACIA,AV RIVADAVIA,8418,RIVADAVIA AV. 8418,46713330,VELEZ SARSFIELD,10,-58.482497415936479,-34.634158541326258
296,FARMACIA,AV OLAZABAL,4577,OLAZABAL AV. 4577,45213105,VILLA URQUIZA,12,-58.480423466537644,-34.573136217589443
297,FARMACIA,AV BOYACA,508,BOYACA AV. 508,46332919,FLORES,7,-58.460690657512657,-34.621264555580076
298,FARMACIA,AV CORRIENTES,5901,CORRIENTES AV. 5901,48546842,VILLA CRESPO,15,-58.445021235549738,-34.59384386282985
300,FARMACIA,COSTA RICA,4799,COSTA RICA 4799,48314523,PALERMO,14,-58.427912320594778,-34.587387595808295
301,FARMACIA,BOGOTA,3,BOGOTA 3,49585111,CABALLITO,6,-58.430462334430871,-34.61182275660466
302,FARMACIA,NECOCHEA,635,NECOCHEA 635,43004525 43614397,BOCA,4,-58.362318930730389,-34.629760659114275
303,FARMACIA,RUIZ HUIDOBRO,4062,RUIZ HUIDOBRO AV. 4062,45454818,SAAVEDRA,12,-58.48795331578615,-34.551764835666539
304,FARMACIA,PI Y MARGALL,781,PI Y MARGALL 781,43620711,BOCA,4,-58.366368368003279,-34.62782867884583
305,FARMACIA,CHARCAS,4043,CHARCAS 4043,48332254,PALERMO,14,-58.420145269666861,-34.585671855678534
307,FARMACIA,AV JUJUY,107,JUJUY AV. 107,49325039,BALVANERA,3,-58.405995568843018,-34.611396972235497
308,FARMACIA,MONTES DE OCA,444,"MONTES DE OCA, MANUEL 444",43624068,BARRACAS,4,-58.375451718476413,-34.633581360008186
309,FARMACIA,AV CONGRESO,2182,CONGRESO 2182,47818064,BELGRANO,13,-58.460144868507335,-34.55437413967536
311,FARMACIA,JUNCAL,912,JUNCAL 912,43130808,RETIRO,1,-58.380276254558474,-34.593036549371085
312,FARMACIA,AV INDEPENDENCIA,3347,INDEPENDENCIA AV. 3347,49321913,ALMAGRO,5,-58.413220595120258,-34.620519029308028
313,FARMACIA,GALLARDO,1002,GALLARDO 1002,46429071,VILLA REAL,10,-58.527099892253439,-34.625485497377447
314,FARMACIA,AV DR. RICARDO BALBIN,4026,"BALBIN, RICARDO, DR. AV. 4026",45462315,SAAVEDRA,12,-58.487026592555146,-34.555089421316005
316,FARMACIA,CAMPANA,2323,CAMPANA 2323,,VILLA DEL PARQUE,11,-58.490184429134551,-34.609323963327341
317,FARMACIA,AV RIVADAVIA,9502,RIVADAVIA AV. 9502,46837995,VILLA LURO,10,-58.498120855571187,-34.637428285337514
318,FARMACIA,FORMOSA,302,FORMOSA 302,49022741,CABALLITO,6,-58.43276837544969,-34.621180066123109
319,FARMACIA,AV RIVADAVIA,9406,RIVADAVIA AV. 9406,46836015,VILLA LURO,10,-58.496819726458632,-34.637267964237083
320,FARMACIA,AV CARABOBO,1295,CARABOBO AV. 1295,46322242,FLORES,7,-58.448460864511688,-34.639841546411517
321,FARMACIA,GUAMINI,4867,GUAMINI 4867,46021039,VILLA RIACHUELO,8,-58.477855968781746,-34.68718183194548
322,FARMACIA,VIEDMA FRANCISCO DE,6967,"VIEDMA, FRANCISCO de 6967",46425100,LINIERS,9,-58.527415933964839,-34.638181950597954
323,FARMACIA,BERMUDEZ,2461,BERMUDEZ 2461,45676067,VILLA DEVOTO,11,-58.513447225955474,-34.616181214651562
324,FARMACIA,SALCEDO,3430,SALCEDO 3430,,BOEDO,5,-58.413397806044721,-34.633608630244403
325,FARMACIA,AV DIRECTORIO,4799,DIRECTORIO AV. 4799,46837750,PARQUE AVELLANEDA,9,-58.489442934060193,-34.649295673759298
326,FARMACIA,AV CORRIENTES,5000,CORRIENTES AV. 5000,48545251,VILLA CRESPO,15,-58.436200902611574,-34.600889359333401
327,FARMACIA,ECUADOR,918,ECUADOR 918,49660330,BALVANERA,3,-58.406389590972431,-34.599400898958571
328,FARMACIA,AV AVELLANEDA,1781,AVELLANEDA AV. 1781,46316084,CABALLITO,6,-58.455865995706652,-34.620940511375856
329,FARMACIA,COCHABAMBA,710,COCHABAMBA 710,43075907,SAN TELMO,1,-58.37575680229952,-34.623525505801958
330,FARMACIA,AV SAN MARTIN,2211,SAN MARTIN AV. 2211,45810308,PATERNAL,15,-58.458947190931333,-34.604181750549941
331,FARMACIA,AV CARABOBO,1000,CARABOBO AV. 1000,46311783,PARQUE CHACABUCO,7,-58.451336324956657,-34.637264810241739
332,FARMACIA,SARMIENTO,1302,SARMIENTO 1302,43723539,SAN NICOLAS,1,-58.385161273465336,-34.605286621942007
333,FARMACIA,ACOYTE,141,ACOYTE AV. 141,49029547,CABALLITO,6,-58.437073746462843,-34.616649887115479
334,FARMACIA,AV ALVAREZ THOMAS,900,ALVAREZ THOMAS AV. 900,45512290,CHACARITA,15,-58.454794119183283,-34.579445298776214
335,FARMACIA,AV RIVADAVIA,10.100,RIVADAVIA AV. 10100,46821899,VILLA LURO,10,-58.505763449596863,-34.638562935358209
336,FARMACIA,AV CASEROS,3555,CASEROS AV. 3555,49240954,BOEDO,5,-58.415328542091991,-34.638623526485283
337,FARMACIA,NECOCHEA,799,NECOCHEA 799,43621134,BOCA,4,-58.360296733159196,-34.631037042361427
338,FARMACIA,AV ESTADO DE ISRAEL,4784,ESTADO DE ISRAEL AV. 4784,48624276,ALMAGRO,5,-58.431703682890507,-34.601772506989974
339,FARMACIA,EL SALVADOR,5899,EL SALVADOR 5899,47712234,PALERMO,14,-58.438156842703194,-34.580902827443751
340,FARMACIA,AV DIRECTORIO,1302,DIRECTORIO AV. 1302,44327038,PARQUE CHACABUCO,7,-58.44613128986645,-34.630010675910839
341,FARMACIA,AV PEDRO GOYENA,1176,"GOYENA, PEDRO AV. 1176",44324022,CABALLITO,6,-58.44402946718732,-34.627097336826118
343,FARMACIA,AV JUAN B. ALBERDI,6102,"ALBERDI, JUAN BAUTISTA AV. 6102",46870145,MATADEROS,9,-58.504624669554495,-34.653887998140561
344,FARMACIA,AV ELCANO,3501,ELCANO AV. 3501,45510439,COLEGIALES,13,-58.460119594780977,-34.576892889588628
345,FARMACIA,CONDARCO,2105,CONDARCO 2105,45881198,VILLA GRAL. MITRE,11,-58.479658432321841,-34.608859470929673
346,FARMACIA,ARREGUI,6560,ARREGUI 6560,46410239,VERSALLES,10,-58.525382285782861,-34.628829230079965
347,FARMACIA,LA RIOJA,934,LA RIOJA 934,49570322 49311035,SAN CRISTOBAL,3,-58.40727358310815,-34.621303629254321
348,FARMACIA,AV REGIMIENTO DE PATRICIOS,38,REGIMIENTO DE PATRICIOS AV. 38,43007999,BOCA,4,-58.370399873096964,-34.629938039208945
349,FARMACIA,PINTO,3899,PINTO 3899,45427547,SAAVEDRA,12,-58.476831994533342,-34.550282579017257
350,FARMACIA,AV FEDERICO LACROZE,2810,"LACROZE, FEDERICO AV. 2810",45557755,COLEGIALES,13,-58.446973065928219,-34.573829599268521
351,FARMACIA,AV LAFUENTE,2899,LAFUENTE 2899,,VILLA SOLDATI,8,-58.441917739500937,-34.6604090556553
352,FARMACIA,AV GAONA,4202,GAONA AV. 4202,46362670,FLORESTA,10,-58.482847124647606,-34.624860908975414
353,FARMACIA,MATHEU,1702,MATHEU 1702,43085084,PARQUE PATRICIOS,4,-58.397989805169367,-34.629578254456064
354,FARMACIA,SANABRIA,1880,SANABRIA 1880,45676650,MONTE CASTRO,10,-58.499331976248463,-34.619058714716118
357,FARMACIA,ANGEL J CARRANZA,2388,"CARRANZA, ANGEL JUSTINIANO 2388",47710450,PALERMO,14,-58.432074511572871,-34.576834677909623
358,FARMACIA,AV SEGUROLA,1200,SEGUROLA AV. 1200,45675197,VELEZ SARSFIELD,10,-58.494182556483061,-34.624735667343593
359,FARMACIA,AV SEGUROLA,296,SEGUROLA AV. 296,46718397,VELEZ SARSFIELD,10,-58.486042941353894,-34.631223204851885
360,FARMACIA,BAIGORRIA,4601,BAIGORRIA 4601,46396643,VILLA DEVOTO,11,-58.508524238361709,-34.613893767021636
361,FARMACIA,AV SAN JUAN,2684,SAN JUAN AV. 2684,43082853,SAN CRISTOBAL,3,-58.401867130217518,-34.623924712446374
362,FARMACIA,AV SAN JUAN,2501,SAN JUAN AV. 2501,43083042,SAN CRISTOBAL,3,-58.400584694165623,-34.623391192918731
363,FARMACIA,MARIANO ACOSTA,683,"ACOSTA, MARIANO AV. 683",46362164,PARQUE AVELLANEDA,9,-58.475999780243043,-34.639171414104673
364,FARMACIA,MANUELA PEDRAZA,1799,"PEDRAZA, MANUELA 1799",47028426,NUÑEZ,13,-58.460597499787056,-34.548210067768807
365,FARMACIA,AV ENTRE RIOS,2177,ENTRE RIOS AV. 2177,3041160 3049625,PARQUE PATRICIOS,4,-58.390622544892068,-34.633699502582118
366,FARMACIA,AV RIVADAVIA,9123,RIVADAVIA AV. 9123,20500010,VELEZ SARSFIELD,10,-58.492672373849054,-34.636227518613211
368,FARMACIA,ARCOS,1739,ARCOS 1739,47837446,BELGRANO,13,-58.450715477738925,-34.563691604840614
369,FARMACIA,TTE. GRAL. DONATO ALVAREZ,859,"ALVAREZ, DONATO, Tte. Gral. 859",46315745,CABALLITO,6,-58.458135404019671,-34.616176098111175
370,FARMACIA,GRAL M A RODRIGUEZ,1284,"RODRIGUEZ, MANUEL A., GENERAL 1284",45814788,CABALLITO,6,-58.449102769606377,-34.607169149335505
371,FARMACIA,AV LA PLATA,283,LA PLATA AV. 283,49014445,CABALLITO,6,-58.428821209679221,-34.618078640660343
372,FARMACIA,OLAVARRIA,443,OLAVARRIA 443,43028939,BOCA,4,-58.359148597682889,-34.636251026076671
373,FARMACIA,AV OLAZABAL,4012,OLAZABAL AV. 4012,45433286,VILLA URQUIZA,12,-58.474768318199892,-34.570238028393049
374,FARMACIA,AV NAZCA,411,NAZCA AV. 411,46375916,FLORES,7,-58.470972077533986,-34.627203874267579
375,FARMACIA,AV SAN MARTIN,6199,SAN MARTIN AV. 6199,45010042,AGRONOMIA,15,-58.502534752206174,-34.594637064977917
376,FARMACIA,AV LOPE DE VEGA,2284,LOPE DE VEGA AV. 2284,45688039,VILLA REAL,10,-58.517710288458908,-34.61988318091197
378,FARMACIA,MURGUIONDO,3096,MURGUIONDO 3096,46015372,VILLA LUGANO,8,-58.488640483231521,-34.666954416686409
379,FARMACIA,NAZCA,4392,NAZCA 4392,45729306 45729255,VILLA PUEYRREDON,12,-58.500131902005663,-34.588760034654058
380,FARMACIA,BRASIL,447,BRASIL 447,43616114,SAN TELMO,1,-58.371834043985224,-34.625235150163377
381,FARMACIA,AV JUAN B. ALBERDI,787,"ALBERDI, JUAN BAUTISTA AV. 787",49010974,CABALLITO,6,-58.439392392258604,-34.622871078272375
382,FARMACIA,MATHEU,1720,MATHEU 1720,49416097,PARQUE PATRICIOS,4,-58.397869911634949,-34.629765480849379
383,FARMACIA,GUEMES,3732,GUEMES 3732,48212118,PALERMO,14,-58.415057887902464,-34.587992470917357
384,FARMACIA,PEHUAJO,901,PEHUAJO 901,45688873,FLORESTA,10,-58.487918668895787,-34.625664817747506
385,FARMACIA,ACOYTE,701,ACOYTE AV. 701,49821629,CABALLITO,6,-58.439141352829161,-34.610621091677494
387,FARMACIA,AV AVELLANEDA,390,AVELLANEDA 390,49042046,CABALLITO,6,-58.435867383715738,-34.613395706041807
388,FARMACIA,AV ESTADO DE ISRAEL,4601,ESTADO DE ISRAEL AV. 4601,48557767,VILLA CRESPO,15,-58.430422693650634,-34.599733933234511
389,FARMACIA,AV RIVADAVIA,7672,RIVADAVIA AV. 7672,46113290,FLORES,7,-58.473132000499483,-34.631860814744002
390,FARMACIA,AV SAN MARTIN,5468,SAN MARTIN AV. 5468,45049388/9389,VILLA DEL PARQUE,11,-58.494236447955892,-34.597171322144611
392,FARMACIA,SANTO DOMINGO,2425,SANTO DOMINGO 2425,43026607,BARRACAS,4,-58.380487913122757,-34.652104713357645
393,FARMACIA,MONTIEL,1100,MONTIEL 1100,,LINIERS,9,-58.525508418646638,-34.651093241712736
394,FARMACIA,J B ALBERDI,4351,"ALBERDI, JUAN BAUTISTA AV. 4351",,VELEZ SARSFIELD,10,-58.487138348865102,-34.640790270927127
395,FARMACIA,AV CORDOBA,2064,CORDOBA AV. 2064,43734607,BALVANERA,3,-58.396567636193623,-34.59990592452116
396,FARMACIA,COSQUIN,732,COSQUIN 732,46414647,LINIERS,9,-58.522634269416066,-34.646799899280047
397,FARMACIA,AV CARABOBO,717,CARABOBO AV. 717,46329239,FLORES,7,-58.452992652909685,-34.634781003918697
398,FARMACIA,TUCUMAN,3253,TUCUMAN 3253,48617025,BALVANERA,3,-58.411559980105203,-34.600203148315117
399,FARMACIA,AV INDEPENDENCIA,1701,INDEPENDENCIA AV. 1701,43814739,MONSERRAT,1,-58.390495784982569,-34.617938665509158
400,FARMACIA,AV CONSTITUYENTES,3601,DE LOS CONSTITUYENTES AV. 3601,45740634,PARQUE CHAS,15,-58.485384908922029,-34.588162882782747
401,FARMACIA,PEÑA,2776,PEÑA 2776,48066003,RECOLETA,2,-58.402851302115664,-34.58747778627707
403,FARMACIA,AV INDEPENDENCIA,767,INDEPENDENCIA AV. 767,43611802,SAN TELMO,1,-58.376888473742298,-34.617239477773779
404,FARMACIA,MATIENZO BENJAMIN,1714,"MATIENZO, BENJAMIN, TENIENTE 1714",47717545,PALERMO,14,-58.433812810495994,-34.568286389189275
405,FARMACIA,DR. FLORENTINO AMEGHINO,1701,"AMEGHINO, FLORENTINO, Dr. 1701",46834399,PARQUE AVELLANEDA,9,-58.47569727909675,-34.652477027701295
406,FARMACIA,JUAN B. ALBERDI AV,593,"ALBERDI, JUAN BAUTISTA AV. 593",49032528,CABALLITO,6,-58.436039254717763,-34.623011100818168
407,FARMACIA,JERONIMO SALGUERO,1845,"SALGUERO, JERONIMO 1845",48232776,PALERMO,14,-58.41504938978337,-34.588829648232966
408,FARMACIA,AV J. DE GARAY,3101,"GARAY, JUAN DE AV. 3101",49411198 46690155,SAN CRISTOBAL,3,-58.408538475654254,-34.629399865341377
409,FARMACIA,ARMENIA,2217,ARMENIA 2217,,PALERMO,14,-58.421934562240928,-34.586098433482249
410,FARMACIA,AV CONGRESO,5101,CONGRESO AV. 5101,45418379 45473966,VILLA URQUIZA,12,-58.490520395697196,-34.569761358308853
411,FARMACIA,IBERA,5850,IBERA 5850,45728894,VILLA URQUIZA,12,-58.499191284534234,-34.571707177518952
412,FARMACIA,BULNES,1714,BULNES 1714,,PALERMO,14,-58.415155647790371,-34.591490043094545
413,FARMACIA,AV CARABOBO,206,CARABOBO AV. 206,46341134,FLORES,7,-58.455197208991649,-34.629385907180456
414,FARMACIA,ELPIDIO GONZALEZ,5095,"GONZALEZ, ELPIDIO 5095",45669137,MONTE CASTRO,10,-58.506975608161007,-34.6254197993402
415,FARMACIA,EMILIO MITRE,1404,"MITRE, EMILIO 1404",49212527,PARQUE CHACABUCO,7,-58.438411688595473,-34.636096713374847
416,FARMACIA,AV LA PLATA,405,LA PLATA AV. 405,49021849,CABALLITO,6,-58.428491380742116,-34.619559039710396
417,FARMACIA,CONCORDIA,2707,CONCORDIA 2707,45052550,VILLA DEL PARQUE,11,-58.497376584946885,-34.605964307235773
419,FARMACIA,SARMIENTO,1579,SARMIENTO 1579,,SAN NICOLAS,1,-58.389074508128516,-34.605254508174177
420,FARMACIA,AV REGIMIENTO DE PATRICIOS,101,REGIMIENTO DE PATRICIOS AV. 101,,BARRACAS,4,-58.370704160403989,-34.630948521585879
421,FARMACIA,CUENCA,2581,CUENCA 2581,45014941,VILLA DEL PARQUE,11,-58.491416690957976,-34.605838779214352
422,FARMACIA,AV SEGUROLA,1602,SEGUROLA AV. 1602,45662808,MONTE CASTRO,10,-58.498504099231383,-34.621345289905413
423,FARMACIA,ADOLFO ALSINA,2500,"ALSINA, ADOLFO 2500",49422240,BALVANERA,3,-58.401306033770396,-34.612278284256305
424,FARMACIA,RIO DE JANEIRO,102,RIO DE JANEIRO 102,49011500,CABALLITO,6,-58.430253966436027,-34.613961550571382
425,FARMACIA,MORON,2902,MORON 2902,46120819,FLORES,7,-58.472749788286428,-34.624336859408452
426,FARMACIA,AV COBO,1894,COBO AV. 1894,49247480,PARQUE CHACABUCO,7,-58.44118085621821,-34.643678371653536
427,FARMACIA,COMBATE DE LOS POZOS,1881,COMBATE DE LOS POZOS 1881,49437411,PARQUE PATRICIOS,4,-58.391671061038252,-34.630847356701423
428,FARMACIA,AV EVA PERON,3587,"PERON, EVA AV. 3587",46116329,PARQUE AVELLANEDA,9,-58.465943844306196,-34.645135857662424
429,FARMACIA,NOGOYA,3141,NOGOYA 3141,45020600 45010400,VILLA DEL PARQUE,11,-58.492713186940158,-34.60321053570263
430,FARMACIA,SUCRE,1546,"SUCRE, ANTONIO JOSE de, Mcal. 1546",,BELGRANO,13,-58.446507157459855,-34.559058835647768
431,FARMACIA,MEXICO,2501,MEXICO 2501,49424470,BALVANERA,3,-58.401297853049059,-34.61646747883281
432,FARMACIA,SANTOS DUMONT,2491,"DUMONT, SANTOS 2491",47767526,PALERMO,14,-58.43957609387671,-34.574238612866338
433,FARMACIA,AV CASEROS,1000,CASEROS AV. 1000,43077028 43007261 430061944,BARRACAS,4,-58.377589502276493,-34.628601422803705
434,FARMACIA,SANABRIA,3354,SANABRIA 3354,45013547,VILLA DEVOTO,11,-58.511058842986095,-34.606044906296411
435,FARMACIA,AV RIESTRA,5758,RIESTRA AV. 5758,46029613,VILLA LUGANO,8,-58.475514950975018,-34.677839960195783
436,FARMACIA,PARAGUAY,4502,PARAGUAY 4502,47759601,PALERMO,14,-58.424482945393997,-34.584632969277017
437,FARMACIA,J B ALBERDI,202,"ALBERDI, JUAN BAUTISTA AV. 202",49250333,CABALLITO,6,-58.430892243595345,-34.622745660782016
438,FARMACIA,ORTIZ DE OCAMPO,2620,ORTIZ DE OCAMPO 2620,48066678  48157476,PALERMO,14,-58.404748449516497,-34.582412962748755
439,FARMACIA,GUTEMBERG,3295,GUTENBERG 3295,45721410,AGRONOMIA,15,-58.502972545927896,-34.594290835389543
440,FARMACIA,URUGUAY,1272,URUGUAY 1272,48128640,RECOLETA,2,-58.387696166368471,-34.593408715151561
442,FARMACIA,GUEMES,4102,GUEMES 4102,48334709,PALERMO,14,-58.418786981250278,-34.585228799234471
443,FARMACIA,BRUSELAS,816,BRUSELAS 816,46411258,VERSALLES,10,-58.523190323651008,-34.627919103139725
444,FARMACIA,GRAL. JOSE G. DE ARTIGAS,1701,"ARTIGAS, JOSE GERVASIO, GRAL. 1701",45817361,VILLA GRAL. MITRE,11,-58.473874689106843,-34.611565691821788
445,FARMACIA,MONTES DE OCA,590,"MONTES DE OCA, MANUEL 590",43622382,BARRACAS,4,-58.375050210080374,-34.635059983223343
446,FARMACIA,ARENALES,2045,ARENALES 2045,48275784 48249068,RECOLETA,2,-58.396328766005503,-34.594385969505581
448,FARMACIA,ROJAS,599,ROJAS 599,44313144,CABALLITO,6,-58.44399702735619,-34.614097408456693
449,FARMACIA,BAUNESS,2600,BAUNESS 2600,45210264 fax 45242880,VILLA URQUIZA,12,-58.489000780643408,-34.573684612950352
450,FARMACIA,CARLOS CALVO,1500,"CALVO, CARLOS 1500",43053880,CONSTITUCION,1,-58.387192427630843,-34.62007235529861
451,FARMACIA,NAZCA,3714,NAZCA 3714,45722395,AGRONOMIA,15,-58.496044622480774,-34.593269317517503
